file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator\src\test\java\org\springframework\boot\actuate\sbom\SbomEndpointSpdxWebIntegrationTests.java,org.springframework.boot.actuate.sbom.SbomEndpointSpdxWebIntegrationTests$TestConfiguration,innerclass,7,7,0,7,3,1,0,2,3,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,1,0,1,0,1,0,0,0,0,16,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\test\java\org\springframework\boot\actuate\autoconfigure\web\jersey\JerseySameManagementContextConfigurationTests.java,org.springframework.boot.actuate.autoconfigure.web.jersey.JerseySameManagementContextConfigurationTests,class,15,15,0,15,7,1,0,16,0,0,0.71428573,0.71428573,7,0,0,0,0,7,7,0,0,0,1,0,0,1,0,0,1,0,2,60,0,0,0,0,0,6,0,5,0,12,1,0,3,7,50,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\thymeleaf\ThymeleafAutoConfiguration.java,org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$ThymeleafWebFluxConfiguration,innerclass,11,11,0,11,4,1,0,15,3,0,NaN,NaN,3,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,2,2,3,1,4,0,0,0,1,27,8,0
C:\User\balu\Projects\spring-boot\buildSrc\src\test\java\org\springframework\boot\build\bom\bomr\UpgradeApplicatorTests.java,org.springframework.boot.build.bom.bomr.UpgradeApplicatorTests,class,7,7,0,7,2,1,0,12,0,0,1,1,2,0,0,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,8,25,0,0,0,1,0,22,1,8,1,9,1,0,0,0,36,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\test\java\org\springframework\boot\actuate\autoconfigure\metrics\export\properties\StepRegistryPropertiesConfigAdapterTests.java,org.springframework.boot.actuate.autoconfigure.metrics.export.properties.StepRegistryPropertiesConfigAdapterTests,class,4,9,5,4,1,3,0,0,0,0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1025,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\amqp\RabbitProperties.java,org.springframework.boot.autoconfigure.amqp.RabbitProperties$DirectContainer,innerclass,1,1,0,1,4,3,0,0,2,0.5,0.33333334,0.33333334,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,16,2,0,0,0,0,0,0,3,0,2,0,0,0,0,35,9,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\security\servlet\EndpointRequest.java,org.springframework.boot.actuate.autoconfigure.security.servlet.EndpointRequest$EndpointRequestMatcher,innerclass,8,8,0,8,13,3,0,21,0,0.33333334,1,1,10,0,4,5,1,0,5,0,0,0,3,0,0,3,0,0,3,0,9,54,6,0,0,0,0,3,0,10,0,10,1,0,0,0,38,25,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-test\src\test\java\org\springframework\boot\test\web\client\TestRestTemplateContextCustomizerTests.java,org.springframework.boot.test.web.client.TestRestTemplateContextCustomizerTests$TestApplicationContext,innerclass,3,3,0,3,3,2,0,0,3,0.6666667,0,0,3,0,1,0,2,0,3,0,0,0,1,0,0,1,0,0,1,0,0,10,1,0,0,0,0,0,0,1,0,1,0,0,0,0,13,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\dockerTest\java\org\springframework\boot\autoconfigure\elasticsearch\ElasticsearchRestClientAutoConfigurationIntegrationTests.java,org.springframework.boot.autoconfigure.elasticsearch.ElasticsearchRestClientAutoConfigurationIntegrationTests,class,12,12,0,12,1,1,0,16,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,2,1,0,1,0,1,2,0,1,19,0,0,0,1,0,12,0,8,2,9,2,0,0,1,48,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\session\SessionRepositoryFilterConfiguration.java,org.springframework.boot.autoconfigure.session.SessionRepositoryFilterConfiguration,class,11,13,2,11,4,1,0,15,1,0,NaN,NaN,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,17,3,0,2,0,0,1,2,3,0,4,1,0,0,2,31,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\jdbc\DataSourceConfiguration.java,org.springframework.boot.autoconfigure.jdbc.DataSourceConfiguration$Dbcp2,innerclass,13,13,0,13,2,1,0,2,1,0,0,0,2,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,9,2,0,0,0,0,3,0,1,0,1,0,0,0,0,26,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-docs\src\main\java\org\springframework\boot\docs\howto\propertiesandconfiguration\externalizeconfiguration\application\MyApplication.java,org.springframework.boot.docs.howto.propertiesandconfiguration.externalizeconfiguration.application.MyApplication,class,3,4,1,3,1,1,0,2,0,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,1,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator\src\test\java\org\springframework\boot\actuate\context\properties\ConfigurationPropertiesReportEndpointSerializationTests.java,org.springframework.boot.actuate.context.properties.ConfigurationPropertiesReportEndpointSerializationTests$HikariDataSourceConfig,innerclass,6,6,0,6,2,1,0,1,1,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,15,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-testcontainers\src\dockerTest\java\org\springframework\boot\testcontainers\service\connection\activemq\ArtemisContainerConnectionDetailsFactoryIntegrationTests.java,org.springframework.boot.testcontainers.service.connection.activemq.ArtemisContainerConnectionDetailsFactoryIntegrationTests$TestConfiguration,innerclass,6,6,0,6,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\security\servlet\UserDetailsServiceAutoConfigurationTests.java,org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfigurationTests$TestConfigWithIntrospectionClient,innerclass,5,5,0,5,1,1,0,1,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\condition\ConditionalOnWebApplicationTests.java,org.springframework.boot.autoconfigure.condition.ConditionalOnWebApplicationTests$AnyWebApplicationConfiguration,innerclass,3,3,0,3,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\graphql\GraphQlAutoConfiguration.java,org.springframework.boot.autoconfigure.graphql.GraphQlAutoConfiguration,class,29,37,8,29,13,1,0,35,24,0.75,0.06666667,0.06666667,8,0,5,2,0,1,6,0,0,0,2,1,0,2,0,0,2,0,2,78,8,2,0,1,0,2,1,8,1,10,2,0,2,2,68,1,1
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\condition\ConditionEvaluationReportTests.java,org.springframework.boot.autoconfigure.condition.ConditionEvaluationReportTests$NegativeOuterConfig$PositiveInnerConfig,innerclass,4,4,0,4,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\test\java\org\springframework\boot\actuate\autoconfigure\endpoint\EndpointAutoConfigurationTests.java,org.springframework.boot.actuate.autoconfigure.endpoint.EndpointAutoConfigurationTests$NonQualifiedGenericConverterConfiguration,innerclass,4,4,0,4,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-devtools\src\test\java\org\springframework\boot\devtools\livereload\ConnectionInputStreamTests.java,org.springframework.boot.devtools.livereload.ConnectionInputStreamTests$LimitedInputStream,innerclass,1,1,0,1,2,3,0,2,0,0,1,1,2,0,1,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0,1,10,1,0,0,0,0,0,0,1,0,1,0,0,0,0,11,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\data\neo4j\Neo4jRepositoriesRegistrar.java,org.springframework.boot.autoconfigure.data.neo4j.Neo4jRepositoriesRegistrar$EnableNeo4jRepositoriesConfiguration,innerclass,1,1,0,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\web\servlet\error\DefaultErrorViewResolverTests.java,org.springframework.boot.autoconfigure.web.servlet.error.DefaultErrorViewResolverTests,class,19,20,1,19,16,2,0,33,0,0.5,0.72527474,0.72527474,16,0,0,2,0,14,14,0,0,0,5,0,0,5,0,0,2,0,0,101,1,0,0,0,0,25,2,21,1,22,0,0,1,2,80,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\jms\activemq\ActiveMQConnectionFactoryConfiguration.java,org.springframework.boot.autoconfigure.jms.activemq.ActiveMQConnectionFactoryConfiguration,class,3,4,1,3,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-test\src\test\java\org\springframework\boot\test\context\TestConfigurationTests.java,org.springframework.boot.test.context.TestConfigurationTests$NoBeanMethodProxyingTestConfiguration,innerclass,1,1,0,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-docker-compose\src\main\java\org\springframework\boot\docker\compose\lifecycle\StartCommand.java,org.springframework.boot.docker.compose.lifecycle.StartCommand$Command,interface,2,2,0,2,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\graphql\data\GraphQlReactiveQuerydslAutoConfiguration.java,org.springframework.boot.autoconfigure.graphql.data.GraphQlReactiveQuerydslAutoConfiguration,class,13,13,0,13,1,1,0,5,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,1,0,2,0,0,0,1,43,1,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\quartz\QuartzAutoConfiguration.java,org.springframework.boot.autoconfigure.quartz.QuartzAutoConfiguration$JdbcStoreTypeConfiguration,innerclass,19,19,0,19,7,3,0,6,6,0,0,0,4,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,30,4,0,3,0,2,3,1,5,0,6,2,0,1,1,35,12,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\web\servlet\error\BasicErrorControllerIntegrationTests.java,org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorControllerIntegrationTests$CustomErrorControllerWithoutStatusConfiguration,innerclass,7,7,0,7,1,2,0,3,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-docs\src\main\java\org\springframework\boot\docs\testing\springbootapplications\autoconfiguredspringrestdocs\withwebtestclient\MyUsersDocumentationTests.java,org.springframework.boot.docs.testing.springbootapplications.autoconfiguredspringrestdocs.withwebtestclient.MyUsersDocumentationTests,class,5,5,0,5,1,1,0,8,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,1,0,0,0,0,10,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator\src\test\java\org\springframework\boot\actuate\ldap\LdapHealthIndicatorTests.java,org.springframework.boot.actuate.ldap.LdapHealthIndicatorTests,class,6,6,0,6,2,1,0,16,1,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,8,0,6,0,6,0,0,0,0,18,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\hazelcast\HazelcastAutoConfigurationClientTests.java,org.springframework.boot.autoconfigure.hazelcast.HazelcastAutoConfigurationClientTests$HazelcastServerAndClientConfig,innerclass,4,4,0,4,2,1,0,6,1,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,1,1,0,1,0,0,0,0,13,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\session\HazelcastSessionConfiguration.java,org.springframework.boot.autoconfigure.session.HazelcastSessionConfiguration,class,17,18,1,17,1,1,0,8,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,1,0,2,1,0,0,2,25,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-test\src\test\java\org\springframework\boot\test\context\ConfigDataApplicationContextInitializerWithLegacySwitchTests.java,org.springframework.boot.test.context.ConfigDataApplicationContextInitializerWithLegacySwitchTests,class,10,10,0,10,1,1,0,3,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,1,0,0,1,0,21,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator\src\test\java\org\springframework\boot\actuate\endpoint\web\annotation\AbstractWebEndpointIntegrationTests.java,org.springframework.boot.actuate.endpoint.web.annotation.AbstractWebEndpointIntegrationTests$TestEndpoint,innerclass,7,7,0,7,5,1,0,2,8,0.6,0.1,0.1,5,0,0,0,0,5,5,0,0,0,1,0,0,1,0,0,1,0,3,18,3,0,0,0,0,4,0,1,0,1,0,0,0,0,12,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\amqp\RabbitProperties.java,org.springframework.boot.autoconfigure.amqp.RabbitProperties$Template,innerclass,1,1,0,1,17,1,0,0,120,0.88888884,0.05882353,0.05882353,17,0,17,0,0,0,17,0,0,0,9,0,0,9,0,0,1,0,0,62,9,0,0,0,0,2,0,11,0,9,0,0,0,0,53,9,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-testcontainers\src\main\java\org\springframework\boot\testcontainers\service\connection\otlp\OpenTelemetryMetricsContainerConnectionDetailsFactory.java,org.springframework.boot.testcontainers.service.connection.otlp.OpenTelemetryMetricsContainerConnectionDetailsFactory$OpenTelemetryMetricsContainerConnectionDetails,innerclass,4,4,0,4,2,2,0,4,1,0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,1,1,0,0,0,0,0,0,0,11,26,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-test\src\test\java\org\springframework\boot\test\system\OutputExtensionExtendWithTests.java,org.springframework.boot.test.system.OutputExtensionExtendWithTests$BeforeEachExtension,innerclass,2,2,0,2,1,1,0,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\test\java\org\springframework\boot\actuate\autoconfigure\cloudfoundry\reactive\ReactiveCloudFoundrySecurityServiceTests.java,org.springframework.boot.actuate.autoconfigure.cloudfoundry.reactive.ReactiveCloudFoundrySecurityServiceTests,class,10,11,1,10,15,1,0,32,0,0.6666667,0.8484849,1,15,0,0,3,0,12,12,0,0,0,5,3,0,5,0,0,3,0,0,148,0,0,0,0,5,56,6,12,5,48,1,0,0,36,94,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-test-autoconfigure\src\main\java\org\springframework\boot\test\autoconfigure\json\JsonTestersAutoConfiguration.java,org.springframework.boot.test.autoconfigure.json.JsonTestersAutoConfiguration$JacksonJsonTestersConfiguration$JacksonTesterRuntimeHints,innerclass,2,2,0,2,1,2,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator\src\main\java\org\springframework\boot\actuate\liquibase\LiquibaseEndpoint.java,org.springframework.boot.actuate.liquibase.LiquibaseEndpoint$ChangeSetDescriptor,innerclass,2,2,0,2,15,1,0,17,65,0.85714275,0.14285715,1,14,0,14,0,0,0,14,0,0,0,13,0,0,13,0,0,13,0,1,69,13,0,1,0,2,0,0,13,0,13,0,0,0,0,40,9,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\jdbc\metadata\DataSourcePoolMetadataProvidersConfiguration.java,org.springframework.boot.autoconfigure.jdbc.metadata.DataSourcePoolMetadataProvidersConfiguration$HikariPoolDataSourceMetadataProviderConfiguration,innerclass,7,7,0,7,2,1,0,1,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,1,0,0,0,0,1,0,2,2,0,0,1,14,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator\src\main\java\org\springframework\boot\actuate\liquibase\LiquibaseEndpoint.java,org.springframework.boot.actuate.liquibase.LiquibaseEndpoint,class,12,13,1,12,8,1,0,25,1,0.33333334,1,1,3,0,2,1,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,160,2,1,3,2,1,3,0,13,0,13,3,0,5,1,44,1,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\orm\jpa\HibernateJpaAutoConfiguration.java,org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaAutoConfiguration,class,13,16,3,13,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\test\java\org\springframework\boot\actuate\autoconfigure\observation\ObservationAutoConfigurationTests.java,org.springframework.boot.actuate.autoconfigure.observation.ObservationAutoConfigurationTests$ObservationHandlerWithCustomContextConfiguration,innerclass,6,6,0,6,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\condition\ConditionalOnSingleCandidateTests.java,org.springframework.boot.autoconfigure.condition.ConditionalOnSingleCandidateTests$OnBeanSingleCandidateConfiguration,innerclass,3,3,0,3,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\metrics\task\TaskExecutorMetricsAutoConfiguration.java,org.springframework.boot.actuate.autoconfigure.metrics.task.TaskExecutorMetricsAutoConfiguration,class,15,16,1,15,10,1,0,8,10,0,0,0,5,1,1,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,37,5,0,1,2,0,0,0,0,0,2,2,0,0,1,46,1,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\groovy\template\GroovyTemplateProperties.java,org.springframework.boot.autoconfigure.groovy.template.GroovyTemplateProperties,class,2,5,3,2,3,2,0,1,1,0.6666667,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,5,4,4,1,0,0,4,0,0,17,1,0,0,0,0,5,0,6,0,5,0,0,0,0,43,1,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\web\servlet\WebMvcAutoConfiguration.java,org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration,class,25,29,4,25,2,2,0,0,1,1,0,0,2,0,2,0,0,0,2,0,0,0,3,3,2,1,0,0,3,0,0,350,2,0,0,0,0,7,1,3,1,3,0,0,8,0,57,1,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\ImportAutoConfigurationTests.java,org.springframework.boot.autoconfigure.ImportAutoConfigurationTests$ImportADConfig,innerclass,3,3,0,3,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\security\oauth2\client\servlet\OAuth2ClientRegistrationRepositoryConfigurationTests.java,org.springframework.boot.autoconfigure.security.oauth2.client.servlet.OAuth2ClientRegistrationRepositoryConfigurationTests,class,5,5,0,5,2,1,0,10,0,0.25,1,1,2,0,0,0,0,2,2,0,0,0,2,1,0,2,0,0,2,0,0,16,0,0,0,0,0,6,0,4,3,6,1,0,0,2,41,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\test\java\org\springframework\boot\actuate\autoconfigure\cloudfoundry\reactive\CloudFoundryWebFluxEndpointHandlerMappingTests.java,org.springframework.boot.actuate.autoconfigure.cloudfoundry.reactive.CloudFoundryWebFluxEndpointHandlerMappingTests,class,5,5,0,5,1,1,0,8,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,1,0,1,0,0,0,0,17,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-test\src\test\java\org\springframework\boot\test\mock\mockito\MockBeanWithInjectedFieldIntegrationTests.java,org.springframework.boot.test.mock.mockito.MockBeanWithInjectedFieldIntegrationTests$MyRepository,interface,0,0,0,0,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-docs\src\main\java\org\springframework\boot\docs\testing\springbootapplications\springmvctests\MyControllerTests.java,org.springframework.boot.docs.testing.springbootapplications.springmvctests.MyControllerTests,class,8,8,0,8,1,1,0,9,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,2,0,0,2,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,2,0,0,0,0,18,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\test\java\org\springframework\boot\actuate\autoconfigure\endpoint\web\documentation\HealthEndpointDocumentationTests.java,org.springframework.boot.actuate.autoconfigure.endpoint.web.documentation.HealthEndpointDocumentationTests,class,4,4,0,4,3,3,0,13,1,0.33333334,0.33333334,0.33333334,3,0,0,0,0,3,3,0,0,0,1,1,0,1,0,0,1,0,1,59,0,0,0,0,0,21,0,6,1,6,0,0,2,0,46,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\r2dbc\ConnectionFactoryOptionsInitializer.java,org.springframework.boot.autoconfigure.r2dbc.ConnectionFactoryOptionsInitializer$ConnectionFactoryBeanCreationException,innerclass,2,2,0,2,3,2,0,0,0,0.33333334,0.6666667,1,3,0,0,0,0,3,3,0,0,0,2,0,0,2,0,0,2,0,0,15,2,0,0,0,0,0,0,2,0,2,0,0,0,0,12,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\web\client\RestTemplateAutoConfigurationTests.java,org.springframework.boot.autoconfigure.web.client.RestTemplateAutoConfigurationTests$RestTemplateRequestCustomizerConfig,innerclass,3,3,0,3,1,1,0,2,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,2,0,0,0,1,0,0,0,1,11,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-test\src\test\java\org\springframework\boot\test\system\OutputCaptureRuleTests.java,org.springframework.boot.test.system.OutputCaptureRuleTests,class,3,3,0,3,5,1,0,8,0,0,1,1,5,0,5,0,0,0,5,0,0,0,1,0,1,0,0,0,0,0,0,28,0,0,0,0,0,16,0,1,0,1,0,0,0,0,24,1,0
